,text,label,label_name,text_clean,sentiment,prediction
71,Great snack any time of the day. Good flavor and not too hard. Easy to carry anywhere. Even my granddaughter likes to eat them ,1,bagel,Great snack time day. Good flavor hard. Easy carry anywhere. Even granddaughter likes eat,Great snack time day. Good flavor hard. Easy carry anywhere. Even granddaughter likes eat,1
72,"Delicious and came in relatively whole state. Maybe a broken one here and there, but since they are cinnamon and sugar bagel chips it does not matter. ",1,bagel,"Delicious came relatively whole state. Maybe broken one there, since cinnamon sugar bagel chips matter.","Delicious came relatively whole state. Maybe broken one there, since cinnamon sugar bagel chips matter.",1
73,"These are basically bagel chips that have the tiniest hint of cinnamon and sugar. If you look at the chips themselves you won't even see cinnamon and sugar on the coating. If you think the flavor is in the chip itself, wrong again. I won't be purchasing these again. What a let down Glutino. ",1,bagel,"These basically bagel chips tiniest hint cinnamon sugar. If look chips even see cinnamon sugar coating. If think flavor chip itself, wrong again. I purchasing again. What let Glutino.","These basically bagel chips tiniest hint cinnamon sugar. If look chips even see cinnamon sugar coating. If think flavor chip itself, wrong again. I purchasing again. What let Glutino.",1
74,"The coating falls off or it just wasn't on there enough in the first place. I wanted to be able to have the same kind of experience as snacking on cinnamon and sugar cereal, but this just has a hint of sweet and cinnamon. If I put it into dip, the flavor has to come from the dip and then why bother. I won't waste my money again. ",1,bagel,"The coating falls enough first place. I wanted able kind experience snacking cinnamon sugar cereal, hint sweet cinnamon. If I put dip, flavor come dip bother. I waste money again.","The coating falls enough first place. I wanted able kind experience snacking cinnamon sugar cereal, hint sweet cinnamon. If I put dip, flavor come dip bother. I waste money again.",1
75,"The product is definitely better than average.  Unfortunately after the product is shipped too much of the crackers is but crumbs.  I actually called to complain to the shipping company who very graciously sent out replacements.  I had hoped that the new batch would be more intact.  It was perhaps marginally better.  Glutino should work on the packaging as so much of their product is excellent, especially their rosemary and olive oil crackers. ",1,bagel,"The product definitely better average. Unfortunately product shipped much crackers crumbs. I actually called complain shipping company graciously sent replacements. I hoped new batch would intact. It perhaps marginally better. Glutino work packaging much product excellent, especially rosemary olive oil crackers.","The product definitely better average. Unfortunately product shipped much crackers crumbs. I actually called complain shipping company graciously sent replacements. I hoped new batch would intact. It perhaps marginally better. Glutino work packaging much product excellent, especially rosemary olive oil crackers.",1
76,"These chips taste even better than non-gluten free bagel chips.  I couldn't believe I went through a box in no time at all (Scary!).  Unfortunately, Amazon's price of this writing, six bucks a box, is beyond crazy!  The boxes aren't very big to begin with!  I paid about four bucks at my local grocery store, and I've seen them on sale for less than three, so shop around! ",1,bagel,"These chips taste even better non-gluten free bagel chips. I believe I went box time (Scary!). Unfortunately, Amazon's price writing, six bucks box, beyond crazy! The boxes big begin with! I paid four bucks local grocery store, I've seen sale less three, shop around!","These chips taste even better non-gluten free bagel chips. I believe I went box time (Scary!). Unfortunately, Amazon's price writing, six bucks box, beyond crazy! The boxes big begin with! I paid four bucks local grocery store, I've seen sale less three, shop around!",1
77,"I was noticing that our stores weren't always offering the plain gluten free bagel chips without dairy. I love eating these as a snack, but it is fantastic to have real croutons on my salad again. Thank goodness I can still find them at Amazon. ",1,bagel,"I noticing stores always offering plain gluten free bagel chips without dairy. I love eating snack, fantastic real croutons salad again. Thank goodness I still find Amazon.","I noticing stores always offering plain gluten free bagel chips without dairy. I love eating snack, fantastic real croutons salad again. Thank goodness I still find Amazon.",1
78,"Even now a days it can be difficult to find gluten free products in the local grocery stores routinely. Amazon comes through again. These are great for snacking, putting on salads. We use them in place of bread crumbs, a big hit. ",1,bagel,"Even days difficult find gluten free products local grocery stores routinely. Amazon comes again. These great snacking, putting salads. We use place bread crumbs, big hit.","Even days difficult find gluten free products local grocery stores routinely. Amazon comes again. These great snacking, putting salads. We use place bread crumbs, big hit.",1
79,The flavor & texture is just like wheat bagel chips but too many are broken in the box to make me want to buy them other than for special occasions 8( ,1,bagel,The flavor & texture like wheat bagel chips many broken box make want buy special occasions 8(,The flavor & texture like wheat bagel chips many broken box make want buy special occasions 8(,1
80,"they must not be completely DF, tho, cos something in there doesn't work for me... sooo sad to give them up, cos they have a Huge Crunch, great taste, just love 'em. ",1,bagel,"must completely DF, tho, cos something work me... sooo sad give up, cos Huge Crunch, great taste, love 'em.","must completely DF, tho, cos something work me... sooo sad give up, cos Huge Crunch, great taste, love 'em.",1
81,"Picked up a box of these and we made Chex mix with GF pretzel sticks, peanuts, rice & corn chex equal to the amount of all 3 types in the normal recipe and used LEa & Perrins worchestshire sauce which is also GF. So good my 2 yr old is trying to eat it all. Another snack food reclaimed! ",1,bagel,"Picked box made Chex mix GF pretzel sticks, peanuts, rice & corn chex equal amount 3 types normal recipe used LEa & Perrins worchestshire sauce also GF. So good 2 yr old trying eat all. Another snack food reclaimed!","Picked box made Chex mix GF pretzel sticks, peanuts, rice & corn chex equal amount 3 types normal recipe used LEa & Perrins worchestshire sauce also GF. So good 2 yr old trying eat all. Another snack food reclaimed!",1
82,"The crunchy texture is great. My son discovered my Parmesan garlic stash at home. When he heard he couldn't because it contains casein (cow's milk protein) he was very insistent. So I checked and found these. He's such a happy camper. If you have the type of person in your life living the GF CF diet, these are great in flavor and texture. Also glad I read that the package has improved so that there aren't so many crumbs. ",1,bagel,"The crunchy texture great. My son discovered Parmesan garlic stash home. When heard contains casein (cow's milk protein) insistent. So I checked found these. He's happy camper. If type person life living GF CF diet, great flavor texture. Also glad I read package improved many crumbs.","The crunchy texture great. My son discovered Parmesan garlic stash home. When heard contains casein (cow's milk protein) insistent. So I checked found these. He's happy camper. If type person life living GF CF diet, great flavor texture. Also glad I read package improved many crumbs.",1
